scale,form,agestrat,rawscore,SS,descrange,Percentile
GDS,interview,028,576,113,Average,81
GDS,interview,028,577,113,Average,81
GDS,interview,028,578,113,Average,81
GDS,interview,028,579,113,Average,81
GDS,interview,028,580,114,Average,82
GDS,interview,028,581,114,Average,82
GDS,interview,028,582,114,Average,82
GDS,interview,028,583,114,Average,82
GDS,interview,028,584,114,Average,82
GDS,interview,028,585,115,Average,84
GDS,interview,028,586,115,Average,84
GDS,interview,028,587,115,Average,84
GDS,interview,028,588,115,Average,84
GDS,interview,028,589,115,Average,84
GDS,interview,028,590,116,Above average,86
GDS,interview,028,591,116,Above average,86
GDS,interview,028,592,116,Above average,86
GDS,interview,028,593,116,Above average,86
GDS,interview,028,594,116,Above average,86
GDS,interview,028,595,117,Above average,87
GDS,interview,028,596,117,Above average,87
GDS,interview,028,597,117,Above average,87
GDS,interview,028,598,117,Above average,87
GDS,interview,028,599,118,Above average,88
GDS,interview,028,600,118,Above average,88
GDS,interview,028,601,118,Above average,88
GDS,interview,028,602,118,Above average,88
GDS,interview,028,603,118,Above average,88
GDS,interview,028,604,119,Above average,90
GDS,interview,028,605,119,Above average,90
GDS,interview,028,606,119,Above average,90
GDS,interview,028,607,119,Above average,90
GDS,interview,028,608,119,Above average,90
GDS,interview,028,609,120,Above average,91
GDS,interview,028,610,120,Above average,91
GDS,interview,028,611,120,Above average,91
GDS,interview,028,612,120,Above average,91
GDS,interview,028,613,120,Above average,91
GDS,interview,028,614,121,Above average,92
GDS,interview,028,615,121,Above average,92
GDS,interview,028,616,121,Above average,92
GDS,interview,028,617,121,Above average,92
GDS,interview,028,618,121,Above average,92
GDS,interview,028,619,122,Above average,93
GDS,interview,028,620,122,Above average,93
GDS,interview,028,621,122,Above average,93
GDS,interview,028,622,122,Above average,93
GDS,interview,028,623,122,Above average,93
GDS,interview,028,624,123,Above average,94
GDS,interview,028,625,123,Above average,94
GDS,interview,028,626,123,Above average,94
GDS,interview,028,627,123,Above average,94
GDS,interview,028,628,124,Above average,95
GDS,interview,028,629,124,Above average,95
GDS,interview,028,630,124,Above average,95
GDS,interview,028,631,124,Above average,95
GDS,interview,028,632,124,Above average,95
GDS,interview,028,633,125,Above average,95
GDS,interview,028,634,125,Above average,95
GDS,interview,028,635,125,Above average,95
GDS,interview,028,636,125,Above average,95
GDS,interview,028,637,125,Above average,95
GDS,interview,028,638,126,Above average,96
GDS,interview,028,639,126,Above average,96
GDS,interview,028,640,126,Above average,96
GDS,interview,028,641,126,Above average,96
GDS,interview,028,642,126,Above average,96
GDS,interview,028,643,127,Above average,96
GDS,interview,028,644,127,Above average,96
GDS,interview,028,645,127,Above average,96
GDS,interview,028,646,127,Above average,96
GDS,interview,028,647,127,Above average,96
GDS,interview,028,648,128,Above average,97
GDS,interview,028,649,128,Above average,97
GDS,interview,028,650,128,Above average,97
GDS,interview,028,651,128,Above average,97
GDS,interview,028,652,128,Above average,97
GDS,interview,028,653,129,Above average,97
GDS,interview,028,654,129,Above average,97
GDS,interview,028,655,129,Above average,97
GDS,interview,028,656,129,Above average,97
GDS,interview,028,657,129,Above average,97
GDS,interview,028,658,130,Above average,98
GDS,interview,028,659,130,Above average,98
GDS,interview,028,660,130,Above average,98
GDS,interview,028,661,130,Above average,98
GDS,interview,028,662,131,Well above average,98
GDS,interview,028,663,131,Well above average,98
GDS,interview,028,664,131,Well above average,98
GDS,interview,028,665,131,Well above average,98
GDS,interview,028,666,131,Well above average,98
GDS,interview,028,667,132,Well above average,98
GDS,interview,028,668,132,Well above average,98
GDS,interview,028,669,132,Well above average,98
GDS,interview,028,670,132,Well above average,98
GDS,interview,028,671,132,Well above average,98
GDS,interview,028,672,133,Well above average,99
GDS,interview,028,673,133,Well above average,99
GDS,interview,028,674,133,Well above average,99
GDS,interview,028,675,133,Well above average,99
GDS,interview,028,676,133,Well above average,99
GDS,interview,028,677,134,Well above average,99
GDS,interview,028,678,134,Well above average,99
GDS,interview,028,679,134,Well above average,99
GDS,interview,028,680,134,Well above average,99
GDS,interview,028,681,134,Well above average,99
GDS,interview,028,682,135,Well above average,99
GDS,interview,028,683,135,Well above average,99
GDS,interview,028,684,135,Well above average,99
GDS,interview,028,685,135,Well above average,99
GDS,interview,028,686,135,Well above average,99
GDS,interview,028,687,136,Well above average,99
GDS,interview,028,688,136,Well above average,99
GDS,interview,028,689,136,Well above average,99
GDS,interview,028,690,136,Well above average,99
GDS,interview,028,691,137,Well above average,99
GDS,interview,028,692,137,Well above average,99
GDS,interview,028,693,137,Well above average,99
GDS,interview,028,694,137,Well above average,99
GDS,interview,028,695,137,Well above average,99
GDS,interview,028,696,138,Well above average,99
GDS,interview,028,697,138,Well above average,99
GDS,interview,028,698,138,Well above average,99
GDS,interview,028,699,138,Well above average,99
GDS,interview,028,700,138,Well above average,99
GDS,interview,028,701,139,Well above average,99.5
GDS,interview,028,702,139,Well above average,99.5
GDS,interview,028,703,139,Well above average,99.5
GDS,interview,028,704,139,Well above average,99.5
GDS,interview,028,705,139,Well above average,99.5
GDS,interview,028,706,140,Well above average,99.6
GDS,interview,028,707,140,Well above average,99.6
GDS,interview,028,708,140,Well above average,99.6
GDS,interview,028,709,140,Well above average,99.6
GDS,interview,028,710,140,Well above average,99.6
GDS,interview,028,711,141,Well above average,99.7
GDS,interview,028,712,141,Well above average,99.7
GDS,interview,028,713,141,Well above average,99.7
GDS,interview,028,714,141,Well above average,99.7
GDS,interview,028,715,141,Well above average,99.7
GDS,interview,028,716,142,Well above average,99.7
GDS,interview,028,717,142,Well above average,99.7
GDS,interview,028,718,142,Well above average,99.7
GDS,interview,028,719,142,Well above average,99.7
GDS,interview,028,720,142,Well above average,99.7
GDS,interview,028,721,143,Well above average,99.8
GDS,interview,028,722,143,Well above average,99.8
GDS,interview,028,723,143,Well above average,99.8
GDS,interview,028,724,143,Well above average,99.8
GDS,interview,028,725,144,Well above average,99.8
GDS,interview,028,726,144,Well above average,99.8
GDS,interview,028,727,144,Well above average,99.8
GDS,interview,028,728,144,Well above average,99.8
GDS,interview,028,729,144,Well above average,99.8
GDS,interview,028,730,145,Well above average,99.9
GDS,interview,028,731,145,Well above average,99.9
GDS,interview,028,732,145,Well above average,99.9
GDS,interview,028,733,145,Well above average,99.9
GDS,interview,028,734,145,Well above average,99.9
GDS,interview,028,735,146,Well above average,99.9
GDS,interview,028,736,146,Well above average,99.9
GDS,interview,028,737,146,Well above average,99.9
GDS,interview,028,738,146,Well above average,99.9
GDS,interview,028,739,146,Well above average,99.9
GDS,interview,028,740,147,Well above average,99.9
GDS,interview,028,741,147,Well above average,99.9
GDS,interview,028,742,147,Well above average,99.9
GDS,interview,028,743,147,Well above average,99.9
GDS,interview,028,744,147,Well above average,99.9
GDS,interview,028,745,148,Well above average,99.9
GDS,interview,028,746,148,Well above average,99.9
GDS,interview,028,747,148,Well above average,99.9
GDS,interview,028,748,148,Well above average,99.9
GDS,interview,028,749,148,Well above average,99.9
GDS,interview,028,750,149,Well above average,99.9
GDS,interview,028,751,149,Well above average,99.9
GDS,interview,028,752,149,Well above average,99.9
GDS,interview,028,753,149,Well above average,99.9
GDS,interview,028,754,150,Well above average,>99.9
GDS,interview,028,755,150,Well above average,>99.9
GDS,interview,028,756,150,Well above average,>99.9
GDS,interview,028,757,150,Well above average,>99.9
GDS,interview,032,200,40,Delayed,<0.1
GDS,interview,032,201,40,Delayed,<0.1
GDS,interview,032,202,40,Delayed,<0.1
GDS,interview,032,203,40,Delayed,<0.1
GDS,interview,032,204,40,Delayed,<0.1
GDS,interview,032,205,40,Delayed,<0.1
GDS,interview,032,206,40,Delayed,<0.1
GDS,interview,032,207,40,Delayed,<0.1
GDS,interview,032,208,40,Delayed,<0.1
GDS,interview,032,209,40,Delayed,<0.1
GDS,interview,032,210,40,Delayed,<0.1
GDS,interview,032,211,40,Delayed,<0.1
GDS,interview,032,212,40,Delayed,<0.1
GDS,interview,032,213,40,Delayed,<0.1
GDS,interview,032,214,40,Delayed,<0.1
GDS,interview,032,215,40,Delayed,<0.1
GDS,interview,032,216,40,Delayed,<0.1
GDS,interview,032,217,40,Delayed,<0.1
GDS,interview,032,218,40,Delayed,<0.1
GDS,interview,032,219,40,Delayed,<0.1
GDS,interview,032,220,40,Delayed,<0.1
GDS,interview,032,221,40,Delayed,<0.1
GDS,interview,032,222,40,Delayed,<0.1
GDS,interview,032,223,40,Delayed,<0.1
GDS,interview,032,224,40,Delayed,<0.1
GDS,interview,032,225,40,Delayed,<0.1
GDS,interview,032,226,40,Delayed,<0.1
GDS,interview,032,227,41,Delayed,<0.1
GDS,interview,032,228,41,Delayed,<0.1
GDS,interview,032,229,41,Delayed,<0.1
GDS,interview,032,230,41,Delayed,<0.1
GDS,interview,032,231,42,Delayed,<0.1
GDS,interview,032,232,42,Delayed,<0.1
GDS,interview,032,233,42,Delayed,<0.1
GDS,interview,032,234,42,Delayed,<0.1
GDS,interview,032,235,42,Delayed,<0.1
GDS,interview,032,236,43,Delayed,<0.1
GDS,interview,032,237,43,Delayed,<0.1
GDS,interview,032,238,43,Delayed,<0.1
GDS,interview,032,239,43,Delayed,<0.1
GDS,interview,032,240,43,Delayed,<0.1
GDS,interview,032,241,44,Delayed,<0.1
GDS,interview,032,242,44,Delayed,<0.1
GDS,interview,032,243,44,Delayed,<0.1
GDS,interview,032,244,44,Delayed,<0.1
GDS,interview,032,245,44,Delayed,<0.1
GDS,interview,032,246,45,Delayed,<0.1
GDS,interview,032,247,45,Delayed,<0.1
GDS,interview,032,248,45,Delayed,<0.1
GDS,interview,032,249,45,Delayed,<0.1
GDS,interview,032,250,45,Delayed,<0.1
GDS,interview,032,251,46,Delayed,<0.1
GDS,interview,032,252,46,Delayed,<0.1
GDS,interview,032,253,46,Delayed,<0.1
GDS,interview,032,254,46,Delayed,<0.1
GDS,interview,032,255,46,Delayed,<0.1
GDS,interview,032,256,47,Delayed,<0.1
GDS,interview,032,257,47,Delayed,<0.1
GDS,interview,032,258,47,Delayed,<0.1
GDS,interview,032,259,47,Delayed,<0.1
GDS,interview,032,260,48,Delayed,<0.1
GDS,interview,032,261,48,Delayed,<0.1
GDS,interview,032,262,48,Delayed,<0.1
GDS,interview,032,263,48,Delayed,<0.1
GDS,interview,032,264,48,Delayed,<0.1
GDS,interview,032,265,49,Delayed,<0.1
GDS,interview,032,266,49,Delayed,<0.1
GDS,interview,032,267,49,Delayed,<0.1
GDS,interview,032,268,49,Delayed,<0.1
GDS,interview,032,269,49,Delayed,<0.1
GDS,interview,032,270,50,Delayed,<0.1
GDS,interview,032,271,50,Delayed,<0.1
GDS,interview,032,272,50,Delayed,<0.1
GDS,interview,032,273,50,Delayed,<0.1
GDS,interview,032,274,50,Delayed,<0.1
GDS,interview,032,275,51,Delayed,0.1
GDS,interview,032,276,51,Delayed,0.1
GDS,interview,032,277,51,Delayed,0.1
GDS,interview,032,278,51,Delayed,0.1
GDS,interview,032,279,51,Delayed,0.1
GDS,interview,032,280,52,Delayed,0.1
GDS,interview,032,281,52,Delayed,0.1
GDS,interview,032,282,52,Delayed,0.1
GDS,interview,032,283,52,Delayed,0.1
GDS,interview,032,284,52,Delayed,0.1
GDS,interview,032,285,53,Delayed,0.1
GDS,interview,032,286,53,Delayed,0.1
GDS,interview,032,287,53,Delayed,0.1
GDS,interview,032,288,53,Delayed,0.1
GDS,interview,032,289,54,Delayed,0.1
GDS,interview,032,290,54,Delayed,0.1
GDS,interview,032,291,54,Delayed,0.1
GDS,interview,032,292,54,Delayed,0.1
GDS,interview,032,293,54,Delayed,0.1
GDS,interview,032,294,55,Delayed,0.1
GDS,interview,032,295,55,Delayed,0.1
GDS,interview,032,296,55,Delayed,0.1
GDS,interview,032,297,55,Delayed,0.1
GDS,interview,032,298,55,Delayed,0.1
GDS,interview,032,299,56,Delayed,0.2
GDS,interview,032,300,56,Delayed,0.2
GDS,interview,032,301,56,Delayed,0.2
GDS,interview,032,302,56,Delayed,0.2
GDS,interview,032,303,56,Delayed,0.2
GDS,interview,032,304,57,Delayed,0.2
GDS,interview,032,305,57,Delayed,0.2
GDS,interview,032,306,57,Delayed,0.2
GDS,interview,032,307,57,Delayed,0.2
GDS,interview,032,308,57,Delayed,0.2
GDS,interview,032,309,58,Delayed,0.3
GDS,interview,032,310,58,Delayed,0.3
GDS,interview,032,311,58,Delayed,0.3
GDS,interview,032,312,58,Delayed,0.3
GDS,interview,032,313,58,Delayed,0.3
GDS,interview,032,314,59,Delayed,0.3
GDS,interview,032,315,59,Delayed,0.3
GDS,interview,032,316,59,Delayed,0.3
GDS,interview,032,317,59,Delayed,0.3
GDS,interview,032,318,59,Delayed,0.3
GDS,interview,032,319,60,Delayed,0.4
GDS,interview,032,320,60,Delayed,0.4
GDS,interview,032,321,60,Delayed,0.4
GDS,interview,032,322,60,Delayed,0.4
GDS,interview,032,323,61,Delayed,0.5
GDS,interview,032,324,61,Delayed,0.5
GDS,interview,032,325,61,Delayed,0.5
GDS,interview,032,326,61,Delayed,0.5
GDS,interview,032,327,61,Delayed,0.5
GDS,interview,032,328,62,Delayed,1
GDS,interview,032,329,62,Delayed,1
GDS,interview,032,330,62,Delayed,1
GDS,interview,032,331,62,Delayed,1
GDS,interview,032,332,62,Delayed,1
GDS,interview,032,333,63,Delayed,1
GDS,interview,032,334,63,Delayed,1
GDS,interview,032,335,63,Delayed,1
GDS,interview,032,336,63,Delayed,1
GDS,interview,032,337,63,Delayed,1
GDS,interview,032,338,64,Delayed,1
GDS,interview,032,339,64,Delayed,1
GDS,interview,032,340,64,Delayed,1
GDS,interview,032,341,64,Delayed,1
GDS,interview,032,342,64,Delayed,1
GDS,interview,032,343,65,Delayed,1
GDS,interview,032,344,65,Delayed,1
GDS,interview,032,345,65,Delayed,1
GDS,interview,032,346,65,Delayed,1
GDS,interview,032,347,65,Delayed,1
GDS,interview,032,348,66,Delayed,1
GDS,interview,032,349,66,Delayed,1
GDS,interview,032,350,66,Delayed,1
GDS,interview,032,351,66,Delayed,1
GDS,interview,032,352,67,Delayed,1
GDS,interview,032,353,67,Delayed,1
GDS,interview,032,354,67,Delayed,1
GDS,interview,032,355,67,Delayed,1
GDS,interview,032,356,67,Delayed,1
GDS,interview,032,357,68,Delayed,2
GDS,interview,032,358,68,Delayed,2
GDS,interview,032,359,68,Delayed,2
GDS,interview,032,360,68,Delayed,2
GDS,interview,032,361,68,Delayed,2
GDS,interview,032,362,69,Delayed,2
GDS,interview,032,363,69,Delayed,2
GDS,interview,032,364,69,Delayed,2
GDS,interview,032,365,69,Delayed,2
GDS,interview,032,366,69,Delayed,2
GDS,interview,032,367,70,Below average,2
GDS,interview,032,368,70,Below average,2
GDS,interview,032,369,70,Below average,2
GDS,interview,032,370,70,Below average,2
GDS,interview,032,371,70,Below average,2
GDS,interview,032,372,71,Below average,3
GDS,interview,032,373,71,Below average,3
GDS,interview,032,374,71,Below average,3
GDS,interview,032,375,71,Below average,3
GDS,interview,032,376,71,Below average,3
GDS,interview,032,377,72,Below average,3
GDS,interview,032,378,72,Below average,3
GDS,interview,032,379,72,Below average,3
GDS,interview,032,380,72,Below average,3
GDS,interview,032,381,73,Below average,4
GDS,interview,032,382,73,Below average,4
GDS,interview,032,383,73,Below average,4
GDS,interview,032,384,73,Below average,4
GDS,interview,032,385,73,Below average,4
GDS,interview,032,386,74,Below average,4
GDS,interview,032,387,74,Below average,4
GDS,interview,032,388,74,Below average,4
GDS,interview,032,389,74,Below average,4
GDS,interview,032,390,74,Below average,4
GDS,interview,032,391,75,Below average,5
GDS,interview,032,392,75,Below average,5
GDS,interview,032,393,75,Below average,5
GDS,interview,032,394,75,Below average,5
GDS,interview,032,395,75,Below average,5
GDS,interview,032,396,76,Below average,5
GDS,interview,032,397,76,Below average,5
GDS,interview,032,398,76,Below average,5
GDS,interview,032,399,76,Below average,5
GDS,interview,032,400,76,Below average,5
GDS,interview,032,401,77,Below average,6
GDS,interview,032,402,77,Below average,6
GDS,interview,032,403,77,Below average,6
GDS,interview,032,404,77,Below average,6
GDS,interview,032,405,77,Below average,6
GDS,interview,032,406,78,Below average,7
GDS,interview,032,407,78,Below average,7
GDS,interview,032,408,78,Below average,7
GDS,interview,032,409,78,Below average,7
GDS,interview,032,410,78,Below average,7
GDS,interview,032,411,79,Below average,8
GDS,interview,032,412,79,Below average,8
GDS,interview,032,413,79,Below average,8
GDS,interview,032,414,79,Below average,8
GDS,interview,032,415,80,Below average,9
GDS,interview,032,416,80,Below average,9
GDS,interview,032,417,80,Below average,9
GDS,interview,032,418,80,Below average,9
GDS,interview,032,419,80,Below average,9
GDS,interview,032,420,81,Below average,10
GDS,interview,032,421,81,Below average,10
